DATE,WITHDRAWAL_AMT,DEPOSIT_AMT
29-Sep-17,," 2,00,000.00 "
29-Sep-17," 7,25,766.00 ",
30-Sep-17," 3,217.76 ",
02-Oct-17," 5,75,019.00 ",
03-Oct-17,," 52,00,000.00 "
03-Oct-17,," 1,49,00,000.00 "
03-Oct-17,," 1,49,00,000.00 "
03-Oct-17," 25,878.00 ",
03-Oct-17," 5,47,111.00 ",
03-Oct-17," 7,27,500.00 ",
03-Oct-17," 1,777.00 ",
03-Oct-17," 34,971.00 ",
03-Oct-17, 99.00 ,
03-Oct-17, 602.00 ,
03-Oct-17," 37,520.00 ",
03-Oct-17," 56,352.00 ",
03-Oct-17," 2,840.00 ",
03-Oct-17," 1,356.00 ",
03-Oct-17, 91.00 ,
03-Oct-17," 11,342.00 ",
03-Oct-17," 1,020.00 ",
03-Oct-17," 2,915.00 ",
03-Oct-17," 1,689.00 ",
03-Oct-17," 35,42,061.71 ",
03-Oct-17,," 95,00,000.00 "
03-Oct-17,," 1,50,00,000.00 "
03-Oct-17,," 1,50,00,000.00 "
03-Oct-17,," 10,00,000.00 "
03-Oct-17,," 1,49,00,000.00 "
03-Oct-17,," 46,00,000.00 "
03-Oct-17,," 1,49,00,000.00 "
03-Oct-17," 1,04,83,671.78 ",
03-Oct-17," 2,89,08,425.90 ",
03-Oct-17," 2,42,72,385.81 ",
03-Oct-17," 3,44,23,551.81 ",
03-Oct-17," 63,95,143.42 ",
03-Oct-17," 2,33,78,831.14 ",
03-Oct-17,," 1,31,00,000.00 "
03-Oct-17,," 70,00,000.00 "
03-Oct-17,," 1,10,00,000.00 "
03-Oct-17," 1,38,56,134.09 ",
03-Oct-17," 25,20,215.00 ",
04-Oct-17," 2,18,154.00 ",
04-Oct-17," 1,51,935.00 ",
04-Oct-17," 23,719.00 ",
04-Oct-17," 7,854.00 ",
04-Oct-17," 2,031.00 ",
04-Oct-17," 5,067.00 ",
04-Oct-17," 2,731.00 ",
04-Oct-17, 288.00 ,
04-Oct-17," 10,81,402.83 ",
04-Oct-17," 1,88,48,023.55 ",
04-Oct-17," 64,93,571.34 ",
04-Oct-17," 1,95,99,445.70 ",
04-Oct-17,," 1,00,00,000.00 "
04-Oct-17,," 1,00,00,000.00 "
04-Oct-17,," 1,00,00,000.00 "
04-Oct-17,," 1,00,00,000.00 "
04-Oct-17,," 10,00,000.00 "
04-Oct-17,," 20,00,000.00 "
04-Oct-17,," 20,00,000.00 "
04-Oct-17,," 50,00,000.00 "
04-Oct-17," 1,24,55,312.25 ",
04-Oct-17," 16,19,267.00 ",
05-Oct-17," 5,157.00 ",
05-Oct-17,," 1,98,226.46 "
05-Oct-17,," 80,00,000.00 "
05-Oct-17," 1,77,93,602.94 ",
05-Oct-17," 60,28,171.60 ",
05-Oct-17," 1,99,53,063.68 ",
05-Oct-17,," 1,50,00,000.00 "
05-Oct-17,," 1,50,00,000.00 "
05-Oct-17,," 1,50,00,000.00 "
05-Oct-17,," 10,00,000.00 "
05-Oct-17,," 1,26,00,000.00 "
05-Oct-17," 1,18,51,226.16 ",
05-Oct-17," 12,15,266.00 ",
06-Oct-17, 298.00 ,
06-Oct-17," 2,59,217.00 ",
06-Oct-17," 1,79,635.00 ",
06-Oct-17," 26,676.00 ",
06-Oct-17," 13,998.00 ",
06-Oct-17, 58.00 ,
06-Oct-17," 8,484.00 ",
06-Oct-17," 1,306.00 ",
06-Oct-17, 293.00 ,
06-Oct-17," 1,843.00 ",
06-Oct-17, 196.00 ,
06-Oct-17," 1,956.00 ",
06-Oct-17," 5,822.00 ",
06-Oct-17," 7,58,698.00 ",
06-Oct-17," 12,91,269.95 ",
06-Oct-17," 1,41,71,640.95 ",
06-Oct-17," 48,57,383.41 ",
06-Oct-17," 1,939.00 ",
06-Oct-17," 1,81,327.00 ",
06-Oct-17," 1,57,085.00 ",
06-Oct-17," 23,708.00 ",
06-Oct-17, 99.00 ,
06-Oct-17," 12,094.00 ",
06-Oct-17, 25.00 ,
06-Oct-17," 2,778.00 ",
06-Oct-17," 5,412.00 ",
06-Oct-17, 884.00 ,
06-Oct-17," 21,755.00 ",
06-Oct-17," 12,91,875.93 ",
06-Oct-17,," 1,50,00,000.00 "
06-Oct-17,," 1,50,00,000.00 "
06-Oct-17,," 1,00,00,000.00 "
06-Oct-17,," 70,00,000.00 "
06-Oct-17," 1,72,24,480.23 ",
06-Oct-17," 1,21,73,554.10 ",
06-Oct-17," 15,53,063.00 ",
07-Oct-17,," 5,000.00 "
07-Oct-17,," 5,000.00 "
07-Oct-17," 1,53,58,591.85 ",
07-Oct-17," 57,51,245.38 ",
07-Oct-17," 1,66,40,561.39 ",
07-Oct-17,," 10,00,000.00 "
07-Oct-17,," 20,00,000.00 "
07-Oct-17,," 1,50,00,000.00 "
07-Oct-17,," 1,00,00,000.00 "
07-Oct-17,," 50,00,000.00 "
07-Oct-17,," 30,00,000.00 "
07-Oct-17,," 50,00,000.00 "
07-Oct-17," 92,24,032.58 ",
07-Oct-17,," 9,34,994.19 "
07-Oct-17,," 97,170.00 "
09-Oct-17,," 75,00,000.00 "
09-Oct-17,," 1,49,00,000.00 "
09-Oct-17," 1,30,08,469.18 ",
09-Oct-17," 2,73,45,227.62 ",
09-Oct-17," 86,77,529.10 ",
09-Oct-17," 2,49,60,792.72 ",
09-Oct-17,," 10,00,000.00 "
09-Oct-17,," 20,00,000.00 "
09-Oct-17,," 1,00,00,000.00 "
09-Oct-17,," 1,49,00,000.00 "
09-Oct-17,," 1,49,00,000.00 "
09-Oct-17,," 50,00,000.00 "
09-Oct-17,," 50,00,000.00 "
09-Oct-17,," 50,00,000.00 "
09-Oct-17,," 40,00,000.00 "
09-Oct-17,," 50,00,000.00 "
09-Oct-17,," 40,00,000.00 "
09-Oct-17,," 30,00,000.00 "
09-Oct-17,," 20,00,000.00 "
09-Oct-17,," 20,00,000.00 "
09-Oct-17,," 10,00,000.00 "
09-Oct-17,," 10,00,000.00 "
09-Oct-17,," 10,00,000.00 "
09-Oct-17," 1,27,71,421.16 ",
09-Oct-17,," 80,00,000.00 "
09-Oct-17," 28,24,332.00 ",
10-Oct-17," 2,01,16,317.66 ",
10-Oct-17," 80,52,336.73 ",
10-Oct-17," 1,91,56,297.88 ",
10-Oct-17," 2,65,034.00 ",
10-Oct-17," 3,91,977.00 ",
10-Oct-17," 6,59,765.00 ",
10-Oct-17," 1,34,093.00 ",
10-Oct-17, 696.00 ,
10-Oct-17, 382.00 ,
10-Oct-17," 74,226.00 ",
10-Oct-17, 691.00 ,
10-Oct-17," 16,664.00 ",
10-Oct-17," 3,365.00 ",
10-Oct-17," 8,374.00 ",
10-Oct-17," 20,157.00 ",
10-Oct-17, 837.00 ,
10-Oct-17," 2,912.00 ",
10-Oct-17," 2,473.00 ",
10-Oct-17," 46,86,143.94 ",
10-Oct-17,," 1,000.00 "
10-Oct-17,," 1,49,00,000.00 "
10-Oct-17,," 32,00,000.00 "
10-Oct-17,," 50,00,000.00 "
10-Oct-17,," 1,00,00,000.00 "
10-Oct-17,," 1,00,00,000.00 "
10-Oct-17,," 1,00,00,000.00 "
10-Oct-17,," 50,00,000.00 "
10-Oct-17," 1,07,70,490.31 ",
10-Oct-17," 18,69,390.00 ",
11-Oct-17,," 67,999.00 "
11-Oct-17," 1,70,55,156.67 ",
11-Oct-17," 68,04,811.95 ",
11-Oct-17," 2,16,40,578.18 ",
11-Oct-17,," 1,49,00,000.00 "
11-Oct-17,," 51,00,000.00 "
11-Oct-17,," 1,00,00,000.00 "
11-Oct-17,," 1,00,00,000.00 "
11-Oct-17,," 1,00,00,000.00 "
11-Oct-17,," 1,00,00,000.00 "
11-Oct-17," 1,27,05,009.11 ",
11-Oct-17," 21,18,356.00 ",
12-Oct-17," 1,82,18,391.67 ",
12-Oct-17," 72,94,200.21 ",
12-Oct-17," 2,24,55,034.99 ",
12-Oct-17,," 1,00,00,000.00 "
12-Oct-17,," 1,50,00,000.00 "
12-Oct-17,," 1,50,00,000.00 "
12-Oct-17,," 1,50,00,000.00 "
12-Oct-17,," 1,00,00,000.00 "
12-Oct-17,," 50,00,000.00 "
12-Oct-17," 1,24,87,062.20 ",
12-Oct-17," 23,35,034.00 ",
13-Oct-17," 1,87,50,966.17 ",
13-Oct-17, 880.00 ,
13-Oct-17," 4,05,637.00 ",
13-Oct-17," 3,74,395.00 ",
13-Oct-17," 54,341.00 ",
13-Oct-17," 40,454.00 ",
13-Oct-17, 295.00 ,
13-Oct-17," 10,067.00 ",
13-Oct-17, 914.00 ,
13-Oct-17," 1,970.00 ",
13-Oct-17, 72.00 ,
13-Oct-17," 11,637.00 ",
13-Oct-17," 19,527.00 ",
13-Oct-17, 55.00 ,
13-Oct-17," 4,892.00 ",
13-Oct-17," 28,99,815.85 ",
13-Oct-17," 76,93,589.39 ",
13-Oct-17,, 295.00 
13-Oct-17," 2,39,23,556.33 ",
13-Oct-17,," 87,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 40,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 50,00,000.00 "
13-Oct-17,," 1,00,00,000.00 "
13-Oct-17,," 1,00,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 5,00,000.00 "
13-Oct-17,," 10,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 1,24,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17,," 2,00,000.00 "
13-Oct-17," 1,31,52,903.87 ",
13-Oct-17," 21,26,151.00 ",
16-Oct-17,," 53,00,000.00 "
16-Oct-17,," 1,49,00,000.00 "
16-Oct-17,," 1,49,00,000.00 "
16-Oct-17,," 1,49,00,000.00 "
16-Oct-17," 1,439.00 ",
16-Oct-17," 2,63,434.00 ",
16-Oct-17," 2,31,440.00 ",
16-Oct-17," 42,838.00 ",
16-Oct-17," 27,518.00 ",
16-Oct-17, 15.00 ,
16-Oct-17," 2,717.00 ",
16-Oct-17," 3,428.00 ",
16-Oct-17," 3,917.00 ",
16-Oct-17," 3,157.00 ",
16-Oct-17," 2,105.00 ",
16-Oct-17," 15,17,139.96 ",
16-Oct-17," 1,93,90,139.47 ",
16-Oct-17," 5,98,96,864.34 ",
16-Oct-17," 2,18,00,199.72 ",
16-Oct-17," 1,22,95,273.41 ",
16-Oct-17," 4,795.00 ",
16-Oct-17," 4,61,025.00 ",
16-Oct-17," 9,02,245.00 ",
16-Oct-17," 81,755.00 ",
16-Oct-17, 496.00 ,
16-Oct-17, 142.00 ,
16-Oct-17," 19,870.00 ",
16-Oct-17, 547.00 ,
16-Oct-17, 991.00 ,
16-Oct-17," 19,635.00 ",
16-Oct-17, 241.00 ,
16-Oct-17," 1,666.00 ",
16-Oct-17," 15,418.00 ",
16-Oct-17, 10.00 ,
16-Oct-17," 3,483.00 ",
16-Oct-17, 746.00 ,
16-Oct-17, 32.00 ,
16-Oct-17," 43,92,907.16 ",
16-Oct-17,," 40,00,000.00 "
16-Oct-17,," 5,00,000.00 "
16-Oct-17,," 78,00,000.00 "
16-Oct-17," 1,22,95,273.41 ",
16-Oct-17,," 1,50,00,000.00 "
16-Oct-17,," 1,50,00,000.00 "
16-Oct-17,," 1,50,00,000.00 "
16-Oct-17," 1,87,96,732.74 ",
16-Oct-17,," 46,00,000.00 "
16-Oct-17,," 1,50,00,000.00 "
16-Oct-17,," 40,00,000.00 "
16-Oct-17,," 40,00,000.00 "
16-Oct-17,," 40,00,000.00 "
16-Oct-17,," 1,00,00,000.00 "
16-Oct-17,," 1,50,00,000.00 "
16-Oct-17,," 1,50,00,000.00 "
16-Oct-17,, 547.00 
16-Oct-17,," 20,00,000.00 "
16-Oct-17,," 40,00,000.00 "
16-Oct-17,," 1,22,95,273.41 "
16-Oct-17," 2,58,35,725.41 ",
16-Oct-17,," 20,00,000.00 "
16-Oct-17," 45,71,245.00 ",
17-Oct-17,," 2,00,000.00 "
17-Oct-17," 2,25,07,204.15 ",
17-Oct-17," 1,08,73,644.49 ",
17-Oct-17," 1,220.00 ",
17-Oct-17," 2,08,849.00 ",
17-Oct-17," 2,27,710.00 ",
17-Oct-17," 36,685.00 ",
17-Oct-17," 9,992.00 ",
17-Oct-17," 7,853.00 ",
17-Oct-17, 673.00 ,
17-Oct-17," 1,469.00 ",
17-Oct-17, 10.00 ,
17-Oct-17," 5,530.00 ",
17-Oct-17," 2,904.00 ",
17-Oct-17," 16,12,623.93 ",
17-Oct-17,," 1,29,00,000.00 "
17-Oct-17,," 1,50,00,000.00 "
17-Oct-17,," 1,30,00,000.00 "
17-Oct-17,," 59,00,000.00 "
17-Oct-17,," 50,00,000.00 "
17-Oct-17,," 1,50,00,000.00 "
17-Oct-17,," 1,50,00,000.00 "
17-Oct-17," 2,73,71,118.06 ",
17-Oct-17," 2,01,07,812.99 ",
17-Oct-17," 27,63,963.00 ",
18-Oct-17," 2,22,63,843.23 ",
18-Oct-17," 87,10,808.20 ",
18-Oct-17," 1,691.00 ",
18-Oct-17," 2,54,653.00 ",
18-Oct-17," 3,01,410.00 ",
18-Oct-17," 28,136.00 ",
18-Oct-17, 347.00 ,
18-Oct-17," 30,191.00 ",
18-Oct-17," 7,348.00 ",
18-Oct-17, 673.00 ,
18-Oct-17," 2,756.00 ",
18-Oct-17," 4,416.00 ",
18-Oct-17," 16,59,697.85 ",
18-Oct-17,," 1,50,00,000.00 "
18-Oct-17,," 21,00,000.00 "
18-Oct-17,," 1,50,00,000.00 "
18-Oct-17,," 1,50,00,000.00 "
18-Oct-17,," 1,50,00,000.00 "
18-Oct-17,," 88,00,000.00 "
18-Oct-17," 2,68,11,234.04 ",
18-Oct-17," 1,60,65,690.87 ",
18-Oct-17," 21,05,605.00 ",
19-Oct-17," 1,73,69,642.40 ",
19-Oct-17," 46,85,160.96 ",
19-Oct-17," 1,62,40,557.25 ",
19-Oct-17," 87,47,623.57 ",
19-Oct-17,," 34,10,797.75 "
19-Oct-17,," 13,50,000.00 "
19-Oct-17,," 75,514.12 "
19-Oct-17,," 1,53,611.00 "
20-Oct-17," 30,42,457.12 ",
20-Oct-17," 50,22,659.68 ",
20-Oct-17,," 50,00,000.00 "
20-Oct-17,," 1,00,00,000.00 "
20-Oct-17," 1,68,54,226.15 ",
20-Oct-17,," 10,00,000.00 "
20-Oct-17,," 5,00,000.00 "
20-Oct-17,," 5,00,000.00 "
20-Oct-17,," 5,00,000.00 "
20-Oct-17,," 5,00,000.00 "
20-Oct-17,," 1,49,00,000.00 "
20-Oct-17,," 89,00,000.00 "
20-Oct-17,," 1,49,00,000.00 "
20-Oct-17,," 34,00,000.00 "
20-Oct-17,," 79,00,000.00 "
20-Oct-17," 94,68,561.16 ",
20-Oct-17," 15,01,484.00 ",
21-Oct-17," 45,20,484.50 ",
21-Oct-17," 69,87,536.81 ",
21-Oct-17,," 84,00,000.00 "
21-Oct-17,," 1,49,00,000.00 "
21-Oct-17,," 1,50,00,000.00 "
21-Oct-17,," 1,50,00,000.00 "
21-Oct-17,," 1,50,00,000.00 "
21-Oct-17," 2,07,37,822.26 ",
21-Oct-17," 1,08,14,107.65 ",
21-Oct-17," 20,00,636.00 ",
23-Oct-17," 1,25,07,907.86 ",
23-Oct-17," 2,49,01,786.47 ",
23-Oct-17," 88,58,634.27 ",
23-Oct-17," 2,66,33,805.23 ",
23-Oct-17," 31,288.00 ",
23-Oct-17," 7,89,222.00 ",
23-Oct-17," 14,93,260.00 ",
23-Oct-17," 2,17,984.00 ",
23-Oct-17, 298.00 ,
23-Oct-17," 1,648.00 ",
23-Oct-17," 97,750.00 ",
23-Oct-17, 636.00 ,
23-Oct-17," 1,584.00 ",
23-Oct-17," 30,290.00 ",
23-Oct-17, 673.00 ,
23-Oct-17," 8,597.00 ",
23-Oct-17, 264.00 ,
23-Oct-17, 337.00 ,
23-Oct-17," 15,634.00 ",
23-Oct-17," 9,009.00 ",
23-Oct-17," 5,115.00 ",
23-Oct-17," 1,667.00 ",
23-Oct-17," 70,10,961.57 ",
23-Oct-17,," 1,00,00,000.00 "
23-Oct-17,," 1,50,00,000.00 "
23-Oct-17,," 1,50,00,000.00 "
23-Oct-17,," 1,50,00,000.00 "
23-Oct-17,," 50,00,000.00 "
23-Oct-17,," 81,00,000.00 "
23-Oct-17,," 40,00,000.00 "
23-Oct-17,," 40,00,000.00 "
23-Oct-17,," 40,00,000.00 "
23-Oct-17,," 30,00,000.00 "
23-Oct-17,," 30,00,000.00 "
23-Oct-17,," 50,00,000.00 "
23-Oct-17," 1,62,87,668.87 ",
23-Oct-17," 29,86,584.00 ",
24-Oct-17," 1,78,26,275.51 ",
24-Oct-17," 62,84,557.16 ",
24-Oct-17," 2,07,42,573.91 ",
24-Oct-17," 2,495.00 ",
24-Oct-17," 2,61,338.00 ",
24-Oct-17," 2,48,235.00 ",
24-Oct-17," 42,349.00 ",
24-Oct-17, 348.00 ,
24-Oct-17," 16,529.00 ",
24-Oct-17, 496.00 ,
24-Oct-17, 53.00 ,
24-Oct-17, 914.00 ,
24-Oct-17," 1,322.00 ",
24-Oct-17," 7,143.00 ",
24-Oct-17," 1,572.00 ",
24-Oct-17," 3,431.00 ",
24-Oct-17, 295.00 ,
24-Oct-17, 547.00 ,
24-Oct-17," 17,26,494.39 ",
24-Oct-17,," 90,00,000.00 "
24-Oct-17,," 60,00,000.00 "
24-Oct-17,," 1,50,00,000.00 "
24-Oct-17,," 1,50,00,000.00 "
24-Oct-17,," 1,50,00,000.00 "
24-Oct-17,," 50,00,000.00 "
24-Oct-17," 1,03,91,822.38 ",
24-Oct-17," 23,35,578.00 ",
25-Oct-17," 2,110.00 ",
25-Oct-17," 3,07,336.00 ",
25-Oct-17," 2,51,930.00 ",
25-Oct-17," 18,697.00 ",
25-Oct-17, 810.00 ,
25-Oct-17," 2,129.00 ",
25-Oct-17," 1,197.00 ",
25-Oct-17, 673.00 ,
25-Oct-17, 576.00 ,
25-Oct-17," 3,341.00 ",
25-Oct-17, 371.00 ,
25-Oct-17," 2,097.00 ",
25-Oct-17, 534.00 ,
25-Oct-17, 26.00 ,
25-Oct-17," 27,866.00 ",
25-Oct-17, 176.00 ,
25-Oct-17," 2,755.00 ",
25-Oct-17," 19,29,663.04 ",
25-Oct-17," 1,14,12,436.72 ",
25-Oct-17," 59,68,037.90 ",
25-Oct-17," 1,69,93,306.79 ",
25-Oct-17,," 1,43,00,000.00 "
25-Oct-17,," 1,49,00,000.00 "
25-Oct-17,," 1,00,00,000.00 "
25-Oct-17,," 30,00,000.00 "
25-Oct-17," 1,02,27,985.96 ",
25-Oct-17," 14,75,735.00 ",
26-Oct-17," 1,16,27,393.95 ",
26-Oct-17," 35,14,325.34 ",
26-Oct-17," 1,37,00,988.66 ",
26-Oct-17," 1,897.00 ",
26-Oct-17," 1,65,105.00 ",
26-Oct-17," 2,25,405.00 ",
26-Oct-17," 24,723.00 ",
26-Oct-17," 15,296.00 ",
26-Oct-17, 879.00 ,
26-Oct-17," 11,308.00 ",
26-Oct-17," 7,982.00 ",
26-Oct-17," 2,640.00 ",
26-Oct-17," 4,724.00 ",
26-Oct-17," 21,43,125.14 ",
26-Oct-17,," 78,00,000.00 "
26-Oct-17,," 1,50,00,000.00 "
26-Oct-17,," 1,50,00,000.00 "
26-Oct-17," 77,03,492.16 ",
26-Oct-17," 10,80,972.00 ",
27-Oct-17," 1,09,10,032.05 ",
27-Oct-17," 42,00,196.15 ",
27-Oct-17," 2,954.00 ",
27-Oct-17," 1,99,737.00 ",
27-Oct-17," 1,83,710.00 ",
27-Oct-17," 37,197.00 ",
27-Oct-17, 146.00 ,
27-Oct-17," 9,847.00 ",
27-Oct-17, 707.00 ,
27-Oct-17," 2,057.00 ",
27-Oct-17, 98.00 ,
27-Oct-17," 2,800.00 ",
27-Oct-17," 2,765.00 ",
27-Oct-17," 2,53,188.00 ",
27-Oct-17," 17,77,425.75 ",
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 76,00,000.00 "
27-Oct-17,," 51,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 1,23,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17," 1,40,15,578.66 ",
27-Oct-17," 97,50,867.37 ",
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 2,00,000.00 "
27-Oct-17,," 1,50,00,000.00 "
27-Oct-17,," 1,00,00,000.00 "
27-Oct-17,," 10,00,000.00 "
27-Oct-17,," 10,00,000.00 "
27-Oct-17,," 5,00,000.00 "
27-Oct-17,," 10,00,000.00 "
27-Oct-17," 11,29,781.00 ",
30-Oct-17," 1,04,82,713.65 ",
30-Oct-17," 3,97,04,863.30 ",
30-Oct-17," 13,86,856.14 ",
30-Oct-17," 1,13,33,575.75 ",
30-Oct-17," 11,908.00 ",
30-Oct-17," 3,79,487.00 ",
30-Oct-17," 6,89,005.00 ",
30-Oct-17," 54,002.00 ",
30-Oct-17," 3,226.00 ",
30-Oct-17," 1,272.00 ",
30-Oct-17," 22,436.00 ",
30-Oct-17, 640.00 ,
30-Oct-17," 10,134.00 ",
30-Oct-17, 673.00 ,
30-Oct-17," 15,180.00 ",
30-Oct-17," 1,850.00 ",
30-Oct-17," 11,977.00 ",
30-Oct-17, 116.00 ,
30-Oct-17," 9,455.00 ",
30-Oct-17, 647.00 ,
30-Oct-17," 1,885.00 ",
30-Oct-17, 39.00 ,
30-Oct-17, 686.00 ,
30-Oct-17," 3,098.00 ",
30-Oct-17," 35,34,089.04 ",
30-Oct-17,," 10,00,000.00 "
30-Oct-17,," 50,00,000.00 "
30-Oct-17,," 50,00,000.00 "
30-Oct-17,," 1,50,00,000.00 "
30-Oct-17,," 61,00,000.00 "
30-Oct-17,," 1,50,00,000.00 "
30-Oct-17,," 1,50,00,000.00 "
30-Oct-17,," 1,50,00,000.00 "
30-Oct-17,," 92,00,000.00 "
